Price,Close,High,Low,Open,Volume
Ticker,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS
Date,,,,,
2021-01-21,812.03955078125,833.867262635577,803.5782705751806,824.8745764698992,8857975
2021-01-22,805.908203125,820.7870216645089,802.3111584664289,810.7315731116197,5379466
2021-01-25,774.5972900390625,815.064378014718,769.2834300018552,815.064378014718,7731883
2021-01-27,781.1373901367188,787.4731460483457,770.5096705430219,778.3578127456127,7531736
2021-01-28,763.5199584960938,778.603156066032,760.3724883288207,775.6600651344024,6960905
2021-01-29,747.2103881835938,776.2322358646852,743.5315624212019,769.283342757945,7692663
2021-02-01,758.941650390625,763.356260773279,732.781114546186,751.2978887824829,8651478
2021-02-02,780.4424438476562,787.2686892629403,764.8278428138425,774.1884202824554,7690178
2021-02-03,784.734375,795.6890698845924,778.725596744575,789.7212073858705,6354619
2021-02-04,782.89501953125,793.3592250736739,776.7636432488999,788.6585032572056,4623148
2021-02-05,773.4935913085938,788.0045154659229,768.5067085612349,785.4701832803661,4631703
2021-02-08,782.9766845703125,788.4131910365451,769.5693896158934,780.72851345826,6509526
2021-02-09,777.9489135742188,802.7197108334047,773.8613298545197,788.9036579019171,7557977
2021-02-10,784.3665771484375,788.9855175623654,773.4936126702883,780.7694829328786,4896963
2021-02-11,793.3182983398438,795.035063608267,779.1343523566488,784.366479675033,3745595
2021-02-12,785.1431274414062,806.4802952222897,782.8540405630048,797.0788523484363,8045740
2021-02-15,780.4424438476562,794.0132029560028,776.7227024385178,792.9913069419025,4643228
2021-02-16,778.521240234375,786.6555423902721,771.8175924813701,782.3635791815957,3277086
2021-02-17,771.081787109375,783.5080513428294,769.2832403300014,778.2759243296082,3643176
2021-02-18,775.0877685546875,782.1593098411386,767.1169786190187,771.7359691560333,5133094
2021-02-19,776.7635498046875,783.1810362492869,772.1036944112259,776.6409023348878,5494816
2021-02-22,752.2380981445312,777.8263638236231,748.886249349941,776.2321960954747,5043203
2021-02-23,743.8993530273438,760.290553365063,741.1197762066746,755.3854530207723,5916942
2021-02-24,748.845458984375,751.6659021881699,740.2615317798599,750.480492737616,3435827
2021-02-25,759.6775512695312,763.601622265158,753.873201452799,756.9388897145808,6234947
2021-02-26,743.4907836914062,756.2031620029195,739.9345550992986,742.3053741607038,9198218
2021-03-01,760.57666015625,763.928508645122,748.5592042953809,748.8453151883499,5397960
2021-03-02,779.7067260742188,783.0994410928471,759.1461565365252,763.4381201662915,6715548
2021-03-03,789.1080932617188,791.3562644675926,774.1884116227378,788.9037140611848,5742015
2021-03-04,783.1810302734375,792.9094993557804,777.7445240396703,778.2759298750652,6268541
2021-03-05,769.692138671875,794.6264033872146,765.4410409376745,781.6278651012934,5992152
2021-03-08,786.3692626953125,795.4436772871685,771.7356951275303,778.6845864501829,5621823
2021-03-09,795.5665283203125,798.6322164530312,775.9052085113285,788.1679610422036,5440319
2021-03-10,808.1154174804688,813.5110088067113,800.9212790797221,805.8263802480407,7694950
2021-03-12,800.5533447265625,819.8058558278449,795.9343547419165,808.1153752996753,6447010
2021-03-15,811.2626953125,812.8977287488307,790.8247773583657,799.1225920066485,5321071
2021-03-16,823.44384765625,832.886157299958,809.7095745474685,811.7942325367646,8094575
2021-03-17,807.2569580078125,837.0554547517941,803.3737532854117,827.3269850672945,6758901
2021-03-18,774.8016357421875,817.3125142002131,762.2527713870442,813.4293089564511,8269566
2021-03-19,785.1840209960938,792.1737796607056,766.5855137852774,776.6409604516722,9004154
2021-03-22,800.14453125,803.1693532505254,772.2263138533551,785.1839844765791,4745254
2021-03-23,801.861328125,811.7124454189768,794.4628111123958,804.1504150679791,5158305
2021-03-24,797.6102905273438,805.0496734917939,789.5577200620544,793.8496832870677,3874331
2021-03-25,782.4044189453125,796.6700966377763,776.6409356653539,792.9912711530457,4879437
