Price,Close,High,Low,Open,Volume
Ticker,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS
Date,,,,,
2021-01-21,78.27698516845703,80.761324892047,77.86971676881426,80.39477960371494,22667011
2021-01-22,76.6072006225586,78.6028136119102,75.67048191175992,78.43990871195547,26029669
2021-01-25,75.9148178100586,77.62534984834753,75.50754946083205,77.42171567373425,18599824
2021-01-27,74.3672103881836,75.83337286133019,73.95994199879469,75.75192042633691,22812859
2021-01-28,74.611572265625,75.46683842152443,73.5934012297556,73.95994653132227,32227832
2021-01-29,72.45304870605469,75.42610938514113,71.8014229692395,74.93738852892402,36962884
2021-02-01,74.9373779296875,75.26319385922271,72.00504699271455,72.77885438774146,29033297
2021-02-02,76.68863677978516,77.66607840070006,75.67046583532286,75.67046583532286,29279584
2021-02-03,78.96934509277344,79.90606371281454,76.81082741260333,77.46245316371059,31420256
2021-02-04,80.67986297607422,81.61657521366193,79.01006024795186,79.25442374479674,39264443
2021-02-05,81.04640197753906,83.08274373576869,79.94677867097944,81.77948625338611,54911202
2021-02-08,81.69804382324219,82.22748777363188,78.27698552213211,78.35843795954416,53737961
2021-02-09,81.41294860839844,82.43111958256262,81.04640954346831,81.77949388775102,28074809
2021-02-10,81.33150482177734,81.86095502752657,80.35406306841195,81.4536865945538,19070866
2021-02-11,81.70939636230469,82.21325567989031,80.8276377513407,82.21325567989031,18452535
2021-02-12,80.5757064819336,82.21325730510704,79.60997877368652,82.12928181833585,21660998
2021-02-15,79.94588470458984,81.20553628968476,79.77793372267823,80.99559435883562,12574055
2021-02-16,82.29723358154297,83.26296770597548,80.19781435752401,80.49173176750287,32865663
2021-02-17,83.430908203125,84.1027248332059,81.45745566177492,82.17125682691199,28774857
2021-02-18,86.83197021484375,87.54577138600789,83.59886626998154,83.72482628313183,50705280
2021-02-19,87.50379943847656,89.64520982373169,85.15245351675999,87.04193100718993,61069583
2021-02-22,85.69829559326172,89.26730828683938,85.15244531168368,87.58777290162637,30636415
2021-02-23,86.83197021484375,87.46179590826827,84.43863386121424,85.78226072580289,31233104
2021-02-24,86.66400909423828,87.9236604264622,85.74026606532435,87.75570947826621,16153025
2021-02-25,90.69490051269531,92.5423866640755,86.49606252599646,86.99992180301666,68361756
2021-02-26,90.10707092285156,93.17221770332135,88.0076518091497,89.93911354960422,67331805
2021-03-01,91.07279968261719,92.20649114315698,89.9811055745416,91.95455828372175,27205189
2021-03-02,94.5158462524414,95.48157387007087,90.61092561826356,91.07279395562584,53649872
2021-03-03,94.64180755615234,96.32134278452713,94.05397278898853,96.11140088098028,31702057
2021-03-04,93.04624938964844,94.89373548228858,92.79431655568928,93.634084126329,28057179
2021-03-05,91.28274536132812,94.34789871192031,91.03081889842132,93.2142136115421,24778407
2021-03-08,92.83631896972656,95.14568007437728,91.95456034881963,92.92029445578463,28163362
2021-03-09,91.9545669555664,93.92801985085451,90.23304053655289,93.55012693298293,20611697
2021-03-10,92.08052825927734,92.87830500001178,91.49268703359812,92.66836307803756,13207045
2021-03-12,91.61865997314453,94.13796321570717,91.19877609938409,93.2142199748181,21763020
2021-03-15,92.79432678222656,93.21421061382034,90.44297476253384,92.33245200470587,20350674
2021-03-16,91.99656677246094,93.59212049675075,91.7866248185365,92.83633458815873,15360040
2021-03-17,89.47725677490234,92.29047747015524,89.14134839183046,92.12252007515954,18850429
2021-03-18,87.16788482666016,90.90484831470502,86.6640191100044,90.19104709200101,20023557
2021-03-19,91.11478424072266,91.9965427800131,85.65629486224618,85.95021223970356,72249183
2021-03-22,92.24847412109375,92.83631531419108,89.72917119703884,91.36672194182572,31980425
2021-03-23,91.24076843261719,92.54240461685396,90.7788936017115,92.37445362757165,14060206
2021-03-24,89.01537322998047,91.87058459609946,88.67946487980431,90.69490857394237,15196366
2021-03-25,86.49607849121094,89.43526562440742,86.20216105927518,89.01538174823649,22543755
2021-03-26,87.50379943847656,88.80544205020728,87.08391555171436,88.80544205020728,17402475
2021-03-30,90.44298553466797,91.28275329787536,87.83970675010899,88.88941645411822,36129962
2021-03-31,89.47725677490234,91.53468520997339,89.09935744135166,90.44298456671966,23063667
2021-04-01,90.61093139648438,91.32473262295822,89.8131482788452,90.2750230525794,13753303
2021-04-05,89.26729583740234,90.52694720063802,87.12588595713443,90.1910388890582,15666099
2021-04-06,89.05735778808594,90.77887754800753,88.84741588515026,90.48496016528125,17393454
2021-04-07,88.55352020263672,90.14908045276684,88.38556918974741,89.7711874703057,15692013
2021-04-08,88.17560577392578,89.39326633851243,87.923672908947,89.01537344796317,11394998
2021-04-09,86.32811737060547,88.9733803544546,85.99220902771262,88.9733803544546,19751417
2021-04-12,83.1789779663086,85.23640589055482,82.33921042058884,85.23640589055482,20221362
2021-04-13,84.48063659667969,84.9425114341288,83.34695138566416,83.64086882453194,19192856
2021-04-15,85.1104507446289,86.4960686598846,83.3889308921514,84.98448431471134,13865351
