Price,Close,High,Low,Open,Volume
Ticker,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS
Date,,,,,
2021-01-21,141.98741149902344,147.09938001404274,140.87460931799544,144.31735864261876,17536476
2021-01-22,137.72743225097656,143.60446050313843,137.34491282752154,142.23083329596173,15404838
2021-01-25,134.68458557128906,140.09214518345587,133.78043724873694,139.1010480932777,12060426
2021-01-27,132.3546600341797,135.71047096696702,132.0590681606809,134.07602927531627,12066876
2021-01-28,133.64132690429688,135.51919953228062,130.8419225733363,131.1027370369376,16311766
2021-01-29,133.3979034423828,137.90129337852406,132.61546006915626,135.58874064239018,16517910
2021-02-01,136.66680908203125,138.37079516435682,132.35467778821655,134.92804560770517,27876736
2021-02-02,141.88308715820312,142.92634515201343,136.75373535530238,137.97086968141443,17753676
2021-02-03,144.2825927734375,145.01287556426078,139.91830064356995,140.83984317392233,17018506
2021-02-04,145.5518798828125,146.9255072130272,142.76985844445932,143.83051048537322,15198682
2021-02-05,144.31735229492188,146.85594243966042,143.6566243707842,146.22999190364976,7722568
2021-02-08,146.07350158691406,147.58622779077282,144.66510754931016,146.05611819882276,12645654
2021-02-09,145.83009338378906,152.33306235089796,144.89115687119116,149.88141011949338,45154044
2021-02-10,144.59556579589844,147.7775114333197,142.24823511341586,146.8211915256416,19160592
2021-02-11,146.73426818847656,147.0472435219384,144.0739513226231,144.31738247785512,11459318
2021-02-12,145.3953857421875,148.0904687918227,144.1782514617071,147.09937161234635,10941890
2021-02-15,145.70838928222656,147.7601282021113,145.01288384412524,147.02984536959076,11037552
2021-02-16,145.34323120117188,146.96027897779925,144.73466403482843,145.29105981114424,10795324
2021-02-17,148.86878967285156,149.6642927131736,145.19858854370625,146.26529909449448,17178862
2021-02-18,156.28147888183594,157.05890649923393,148.5071806378323,150.1885964231377,41510988
2021-02-19,155.4859619140625,160.83756735198372,153.1355927223383,158.01712873591933,48892610
2021-02-22,152.79208374023438,157.38434828809056,151.14682960234774,155.232851921612,19380682
2021-02-23,157.38436889648438,160.07825854490417,153.96728858110774,154.7628027287658,28795656
